name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
FRIENDS,08bNPGLD8AhKpnnERrAc6G,85,202620,FRIENDS,1BmxOYHjQv1dKZRr13YRZM,Marshmello,64KEffDW9EtZ1y2vBYgq8T,0.0504,0.534,0,0.128,9,0.626,-2.384,0.205,0.0,0.88,95.079
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,86,184560,In My Mind,1c79SozES9Eb3Lzf9KVaIa,Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,0.149,0.163,1,0.118,6,0.694,-5.335,0.176,1.1e-05,0.77,125.905
Veneno,1KFN3kB4hc6r7ILpifFsqf,70,158004,Solo,5uDlGlnMIye9dIW7u9yU1S,Anitta,7FNnA9vBm6EKceENgCGRMb,0.107,0.295,0,0.067,4,0.792,-5.074,0.046,3.39e-06,0.768,89.917
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,57,212500,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0ZHyvPke0EcVt6rYA8Ins3,DJ Snake,540vIaP2JwjQb9dm3aArA4,0.229,0.591,0,0.0618,1,0.841,-4.206,0.153,3.33e-06,0.798,95.948
Jacuzzi,68AFwp0MnkWketMmnfvzR8,65,184106,Jacuzzi,6hourrBLixE67puzTocZUh,Greeicy,5dbaLmK5SHLLg8Z4CcTJpX,0.0669,0.94,0,0.0542,0,0.821,-4.484,0.0927,0.0,0.736,93.009
Vai Ficar Tudo Bem,34msNVAu8d9kQoqaRY2G6m,35,185773,Vai Ficar Tudo Bem,13bvdoErgZTXlVlNUuQALZ,Rafah,3nhYRmYk7tnXIExIfYuKOM,0.0462,0.435,0,0.0772,11,0.806,-7.749,0.247,0.000569,0.45,99.955
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,94,173325,Cuz I Love You (Deluxe),74gSdSHe71q7urGWMMn3qB,Lizzo,56oDRnqbIiwx4mymNEv7dS,0.114,0.412,0,0.123,4,0.715,-3.046,0.11,0.0,0.624,158.087
Faz Gostoso (feat. Anitta),2SC14LGDbRWRlyLg9Wupa0,71,245706,Madame X (Deluxe),1G2YEQPXaOj1JZwa3ZiGe8,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.0894,0.652,0,0.0734,10,0.777,-6.12,0.288,0.0,0.695,130.05
Señorita,0TK2YIli7K1leLovkQiNik,99,190960,Señorita,2ZaX1FdZCwchXl1QZiD4O4,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,0.0287,0.75,0,0.0945,9,0.759,-6.039,0.037,0.0,0.54,116.947
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,68,157066,Old Town Road,38kpkGLuPr1nNfD3iEyOlJ,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,0.102,0.639,1,0.113,6,0.878,-5.56,0.0533,0.0,0.619,136.041
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,88,238200,Calma (Remix),1tFnP9PwIMeMIuj92mfswZ,Pedro Capó,4QVBYiagIaa6ZGSPMbybpy,0.0524,0.761,0,0.143,11,0.826,-4.218,0.323,0.0,0.773,126.899
Little Square UBitchU (feat. Anitta),3GRYbb9KX2iGeLMur4FUVs,67,134928,I Wanna Thank Me,0a8d4BfLP3XEiuZZTWxxEQ,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.226,0.772,1,0.088,7,0.897,-5.385,0.337,0.0,0.751,129.597
Mama,6BE3AlZoAVj6vmCxYANCtt,39,187927,Mama,3Fsq7nbDz6DR3D6O4hV0C3,Ella Eyre,66TrUkUZ3RM29dqeDQRgyA,0.172,0.832,0,0.228,10,0.696,-5.227,0.0723,0.0,0.761,129.935
China,2ksOAxtIxY8yElEWw8RhgK,97,301714,China,1PTTAq0OxggVgqP5WTYWDh,Anuel AA,2R21vXR83lH98kGeO99Y66,0.0882,0.609,1,0.0822,7,0.786,-3.702,0.0846,0.000289,0.808,105.027
7 rings,14msK75pk3pA33pzPVNtBF,45,178640,7 rings,03D36t8ODrA8ATvoTStU9P,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0.323,0.319,0,0.0884,1,0.725,-10.744,0.578,0.0,0.321,70.142
Muito Calor,5uVgsAzjO6eJR06VPrqUga,81,185146,Muito Calor,0f3bt9OrN9BzSMRcpCg9y0,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,0.0589,0.597,1,0.0736,9,0.814,-2.885,0.116,0.000226,0.863,98.048
"Fuego (with Sean Paul & Anitta, feat. Tainy)",660eekzsNZ7sdATvfIsAkR,79,195428,Carte Blanche,2MFS6WG6jnPAgvJpV3PehR,DJ Snake,540vIaP2JwjQb9dm3aArA4,0.224,0.612,1,0.0916,8,0.819,-6.264,0.0244,0.0,0.859,104.906
Kill This Love,18PergoIrGmRyeYxnaXJN2,81,189052,KILL THIS LOVE,7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,0.237,0.58,1,0.325,2,0.738,-4.141,0.32,0.00175,0.861,131.974
Make It Hot,0QopfywHKJZH8bnt8Cj9qr,42,168397,Make It Hot,5lVFS3eenpf4H7u26eiyng,Major Lazer,738wLrAtLtCtFOLvQBXOXp,0.0403,0.497,1,0.696,11,0.753,-4.648,0.00279,0.025,0.765,97.0
R.I.P. (feat. Rita Ora & Anitta),6JqpFboOH2bq9pzaYbkKBn,80,187200,R.I.P. (feat. Rita Ora & Anitta),2yN1kxrx1Z1CHO5VMdO2Yk,Sofia Reyes,0haZhu4fFKt0Ag94kZDiz2,0.0711,0.698,0,0.0701,8,0.764,-3.713,0.18,0.0,0.752,100.066
Lalala,07rmSXN6vNoquX1AsWd9pP,52,160615,Lalala,4kjRJxs1i8m3mv8bI0o8OP,Y2K,6USMTwO0MNDnKte5a5h0xx,0.0845,0.496,1,0.137,2,0.843,-7.899,0.181,0.0,0.391,129.972
Shameless,3UYiU57SMiAS5LqolhHJw1,86,219742,Shameless,2h1p1JzjT9rLJFAFrIkyrm,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,0.0588,0.0851,0,0.174,4,0.377,-5.437,0.0197,5.31e-05,0.651,129.698
Tempo Perdido (Versão Os Dias Eram Assim),5nJNdtx7ZtkNRKiYdhb87Z,63,208470,Tempo Perdido (Versão Os Dias Eram Assim),7t5ScMLW7t6WIa5F1VRvNN,Tiago Iorc,4iWkwAVzssjb8XgxdoOL6M,0.0257,0.25,0,0.198,2,0.487,-8.005,0.571,0.0,0.331,83.673
In Time (feat. Belle Doron),6PMXCAKSAH7GAZkmUwQ5hB,31,223500,In Time (feat. Belle Doron),56Bti0icDO1UzOy7I1ueoq,DROELOE,0u18Cq5stIQLUoIaULzDmA,0.0482,0.238,0,0.0939,7,0.624,-8.075,0.246,0.2,0.638,160.001
Can't Fight It,41CqhTwCbwwwZ0SOjL4HBc,3,183750,Can't Fight It,2HuNz0MunbblK7eHUhnk42,Quintino,1V3VTM7VspiQjcmRhC010n,0.0345,0.333,0,0.21,0,0.687,-5.906,0.00313,1.3e-05,0.73,128.028
Shape of You,0FE9t6xYkqWXU2ahLh6D8X,78,233712,Shape of You,7oJa8bPFKVbq4c7NswXHw8,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0.0802,0.931,0,0.0931,1,0.825,-3.183,0.581,0.0,0.652,95.977
Believer,7dFikRPQuLFz4PdCw4ZvCy,53,223469,Believer,0uB9o6UTY6FKvdJK6gK2YL,Major Lazer,738wLrAtLtCtFOLvQBXOXp,0.0515,0.692,0,0.128,8,0.596,-3.456,0.0743,0.00168,0.905,144.981
Stay a While - Radio Edit,1Pfa1VsjnzFugWhUk42uuU,47,232000,Stay a While,4zJW6i3EitAIvfZE8aEIMg,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,0.0499,0.16,1,0.11,0,0.55,-7.418,0.0375,0.0,0.652,119.918
Starboy,5aAx2yezTd8zXrkmtKl66Z,19,230453,Starboy,09fggMHib4YkOtwQNXEBII,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.282,0.535,1,0.134,7,0.681,-7.028,0.165,3.49e-06,0.594,186.054
Let Me Love You,4pdPtRcBmOSQDlJ3Fk945m,24,205946,Encore,55bbXORm6ZrVq52zfZnxBf,DJ Snake,540vIaP2JwjQb9dm3aArA4,0.0576,0.142,1,0.122,8,0.476,-5.309,0.0784,1.02e-05,0.718,199.864
Denied,19Aeco1Swyw6ozpQwD585u,0,231680,Only Inhuman - Tour Edition,67PH7v3lqpAjDZxehye2Y7,Sonic Syndicate,384RPjoLeqSOcy5qS9oQgX,0.0859,0.402,0,0.291,0,0.444,-2.998,0.000116,2.41e-05,0.977,99.976
A Letter to Emily,32GSeXZBxvXwGCcnoBlquy,25,215093,Exposed,6J4g95W7gYPhoOvWgxg8q0,Lost Autumn,6IWlqVD47WGHV2HMqDkFhJ,0.0577,0.242,1,0.386,7,0.469,-14.79,0.00401,1.64e-06,0.708,103.989
Still Waiting,0jqK7sGTLsHPkQrrcrGuKD,70,158733,Does This Look Infected?,2iOJEUCKJaYseov1qA8ot8,Sum 41,0qT79UgT5tY4yudH9VfsdT,0.26,0.56,1,0.272,7,0.431,-4.918,0.00105,3.63e-05,0.95,191.936
Liberate Me,1DKjcLiGeprlInqFmC83Ny,0,206930,Age Of Ignorance,5bPbAHXUOJGK9f63EXXqXc,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0586,0.408,1,0.318,0,0.541,-4.023,2.34e-05,1.47e-06,0.949,119.986
My Demons,4HOLHB86ctpgSwWasOLD2z,56,288036,Transmissions,4A6ryVDbHXwpIypcTaKl5a,STARSET,0kD8IT1CzF7js2XKM9lLLa,0.0625,0.1,0,0.108,5,0.274,-6.196,0.00768,6.42e-05,0.652,173.009
Would You Still Be There,0m5PQFyWWwclSA0T813jnU,63,192506,Restoring Force,4cntNMQjpROMQmevKb8H9f,Of Mice & Men,4tususHNaR68xdgLstlGBA,0.0506,0.48,1,0.309,10,0.514,-3.612,5.86e-05,7.04e-05,0.917,96.026
The Death Of Me,72ukb9x8WEVaRUNPzl2MC9,54,258898,From Death To Destiny,3yPGBS6p3GyFb9EySzFyYi,Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,0.0623,0.235,0,0.184,1,0.441,-3.873,4.33e-05,0.111,0.972,94.993
"I'm Made of Wax, Larry, What Are You Made Of?",1fTNpl2mxqHVlLqRNbyDhR,64,180840,Homesick,34eR6ev1GGZHmxNTEfRobW,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.104,0.621,0,0.904,10,0.241,-4.246,7.35e-05,0.0,0.97,159.93
Dream Catcher,2Np0l0SaMsxBJlwt0IpDK2,29,236533,In Fear And Faith,38Ctq7b4mWnAeB1kzv8RRi,In Fear And Faith,19HgKsSbdKYlYmitK3Y8uP,0.196,0.169,0,0.434,2,0.335,-2.538,0.000599,3.17e-05,0.991,170.013
Legacy,3CETe8fIQZt0X01fuaNZbS,40,244186,Challenger,6qfsRtzIJdze9OsooWVNXE,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.206,0.159,0,0.362,8,0.277,-3.371,0.00232,0.0,0.991,115.244
Once a Liar (Always a Fake),7AE5wvoZsZlQkhA1GOF6oo,0,225880,Outspoken,1MXFDwpTfGP7XPTv9jbIA3,For All Those Sleeping,5dLBN2tOGTJwWb5oj3QQ9v,0.251,0.0415,1,0.379,7,0.353,-4.126,0.00226,5.12e-06,0.996,160.052
Crosses,3xIQPMqLc9WjNbl77um1dr,0,240552,Incomplete Me,3X8RzlRLprYSm9xNtWAPOk,For All Those Sleeping,5dLBN2tOGTJwWb5oj3QQ9v,0.074,0.215,1,0.455,7,0.395,-2.758,2.91e-05,0.801,0.967,155.08
Have Faith In Me,5D25Vmd458UZ6n27g76d3l,64,188813,Homesick,34eR6ev1GGZHmxNTEfRobW,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.0868,0.714,1,0.105,0,0.507,-4.7,7.12e-05,0.0,0.933,149.998
Paranoia,3HhaSocKwTptze7PySNZlW,66,200676,Bad Vibrations (Deluxe Edition),5rSgMFmmuaKQxma4bSEviU,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.108,0.344,0,0.1,3,0.409,-2.803,4.82e-05,2.03e-06,0.992,149.859
Jack Of Diamonds,7LM3C9uiE2z1o0cpm3DI2b,0,221706,Love And Other Disasters,1SnW9bggayv49zBauK2fsm,Sonic Syndicate,384RPjoLeqSOcy5qS9oQgX,0.0688,0.343,1,0.371,5,0.431,-3.863,0.00149,0.0,0.979,94.951
Not Enough,3nXZ3LWeMIpcKmsLLCxC6N,30,243560,Unconditional,0fTnGyrD3rUawLknAHeV48,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.209,0.418,1,0.297,6,0.216,-1.936,0.000118,0.0,0.992,129.688
No Ordinary Love,6d05C2cR01olKsCJoUvNgG,51,236426,Unconditional,0fTnGyrD3rUawLknAHeV48,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.155,0.214,1,0.0797,9,0.38,-2.374,0.000651,0.0,0.993,140.058
Take It out On Me,7o02cSNwfMfuC9sWgLVq2Q,35,352133,Scream Aim Fire Deluxe Edition,4rmEmbA5eugmKqzn9mHPdp,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,0.106,0.0889,1,0.377,7,0.278,-4.727,5.62e-05,0.000263,0.982,117.545
Waking the Demon,2ZCCkqminNZiitXgbFArXM,51,247693,Scream Aim Fire Deluxe Edition,7x5pD3rNP9ATJbQzvvm7Lo,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,0.1,0.142,1,0.287,2,0.314,-3.14,2.98e-05,0.00452,0.995,127.971
Anthem for the Weak,5Eitk5PHbySKtH0rIgXKSQ,40,170613,Exposed,6J4g95W7gYPhoOvWgxg8q0,Lost Autumn,6IWlqVD47WGHV2HMqDkFhJ,0.0314,0.638,1,0.194,2,0.537,-13.431,6.87e-05,3.66e-05,0.714,103.99
I Have a Problem,6Q8N3mLJecy8mBJknEl1D5,48,240029,Disgusting,7dh7xmoU6FjAIQgrBbltXV,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.0752,0.241,1,0.112,1,0.534,-2.373,0.000468,0.0,0.969,104.991
Beaten in Lips,6QLTabgzA4CXdXrCV7aTuV,50,212731,Disgusting,7dh7xmoU6FjAIQgrBbltXV,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.136,0.699,0,0.358,5,0.467,-3.01,0.00106,0.0,0.973,160.066
The Haunted,7rnP8jQa56dKFKNsDuZhtZ,40,222440,The Hollow,59fpw1PC2LgFYS0Hmn4zm3,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.152,0.44,0,0.349,1,0.244,-1.994,1.96e-05,0.0,0.976,136.241
Me in My Own Head,41h0mngXd81kGbYN5yeqnU,47,206018,Disgusting,7dh7xmoU6FjAIQgrBbltXV,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.147,0.319,1,0.0995,2,0.443,-2.099,0.0041,0.0,0.987,144.846
All I Want,3imITUqEhkebNbOoS1yrWm,69,202640,What Separates Me From You,2kllnMabPw1hYID0MhQRK0,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.14,0.207,0,0.343,2,0.342,-3.228,2.53e-05,0.0,0.981,160.083
Hated,2NRa4W3rH4e5GKQMN5Qwyr,63,211430,Aggressive,5nQE80zQR1NqKDBo4oE4EJ,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.183,0.46,1,0.454,8,0.458,-3.717,0.000285,0.000893,0.99,166.904
This Light I Hold (feat. Jacoby Shaddix),3HCKXX8puISlcl8l7nxR0E,42,248040,This Light I Hold,1JHoc7xehkMbpENGv4pbIt,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.145,0.183,0,0.0511,8,0.399,-1.728,0.000312,0.0,0.984,76.99
Throne,5tYqrn7cItYhDGDLHt8XuH,67,190920,That's The Spirit (Track by Track Commentary),6XPW94L30lADaLwczUnLFh,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,0.0918,0.399,1,0.28,8,0.425,-3.71,0.000673,0.0,0.882,144.117
"Love, Lust, And Liars",5leCdFDYqFtwQIVEOxszTG,0,202146,Heart Vs. Mind,7lLjhsbAWn7s8dmen1Kr50,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,0.193,0.321,0,0.336,11,0.505,-5.062,0.000101,0.0337,0.974,129.041
Sunrise,3le4ECmJTUNXYLsGjQYSXi,62,229250,Oak Island,3ehLGNSwGiGMz5AZAbfL4M,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0554,0.168,1,0.16,7,0.376,-4.007,0.00395,4.26e-05,0.877,74.954
Same Old War,1tbjeelOKIjolYNUNnPMAD,60,244899,Oak Island,3ehLGNSwGiGMz5AZAbfL4M,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0719,0.28,1,0.104,5,0.426,-2.649,0.00151,2.76e-05,0.952,147.111
Hope,717M9o5bZedADKa66AxqOg,43,248493,Tracing Back Roots,3ySPWG4MBmIiJqDh1Kuio5,We Came As Romans,6qO6LhD6FuXK5e2PtfAIMz,0.101,0.439,0,0.741,0,0.5,-4.276,8.11e-05,0.0,0.969,135.043
Fate,6aKko28ufdlXTjd4M6QlCa,43,212766,Age Of Ignorance (Deluxe Edition),2XGFVYNHi4z3zwd3e2kNO1,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0447,0.464,1,0.222,10,0.495,-4.19,1.33e-05,0.0,0.895,144.986
To Plant a Seed,1XDleb5NksSab3NmUAlvz6,46,230546,To Plant a Seed,44795EGYAZXGdRhV0pgTIB,We Came As Romans,6qO6LhD6FuXK5e2PtfAIMz,0.157,0.195,1,0.264,5,0.261,-2.606,0.033,0.0,0.974,140.133
Engine 45,70SkWedrjKzDgKrqHZwAf4,57,252155,Get What You Give,3r2Tup1FQ1xiDr78Q7s71v,The Ghost Inside,6kQB2RN7WwryMdJ1MoQh1E,0.0964,0.482,0,0.267,10,0.493,-4.18,0.000296,0.0,0.948,146.526
One For the Money,77tR4iQgyQTAnhhuPik3ZP,64,199950,Ungrateful (Deluxe),0oDUmbhMjDzh8AeVvyy9xX,Escape the Fate,5ojhEavq6altxW8fWIlLum,0.0571,0.385,0,0.0527,5,0.525,-3.451,0.000328,5.5e-06,0.964,90.013
All Signs Point to Lauderdale,15qf0H31MChhqKr2zvejla,67,197200,What Separates Me From You,2kllnMabPw1hYID0MhQRK0,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.113,0.513,1,0.114,10,0.42,-3.437,0.000263,0.0,0.983,149.958
Pittsburgh - No Intro,6RcsAN8XF5KX6mMh6dum8e,62,239127,Let The Ocean Take Me,0gJQUJxCWLw6V5IlDKarWI,The Amity Affliction,6kNKUYGn6VNGsRoXmyoDPK,0.185,0.402,0,0.0928,5,0.386,-3.033,0.000133,0.0,0.943,148.008
In Between,03jdl5GTBhKsgB1Yw8mVPh,66,213576,Disgusting,7dh7xmoU6FjAIQgrBbltXV,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.138,0.449,0,0.666,7,0.462,-2.642,0.00285,0.0,0.972,128.092
Two Weeks,77dcn3m4QK3gx1jHqL6vis,30,257346,Overcome,65F5C4fjYjnGOGcJjk5iaq,All That Remains,2zgG1GPDvjaBgxeQaVXI14,0.0547,0.578,0,0.231,1,0.555,-4.82,0.00178,4.9e-05,0.939,112.004
My Fight,5HDG2PPLki6wowJvZbAH9d,60,201339,My Fight,4xF4fKQP34ROrJghhV006J,From Ashes to New,4HrkLxQHZ5mgCtIVpiH5QX,0.196,0.334,1,0.213,8,0.498,-3.443,0.000994,0.0,0.972,74.99
All These Things I Hate (Revolve Around Me),7pgHwgQ4fQGHUSux4P949x,56,225440,The Poison (Deluxe Version),4uNzDULQ9RAy0nxGaPbCDn,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,0.0709,0.503,0,0.28,6,0.262,-3.5,0.0344,0.0,0.871,93.999
Come And Get It,1uU9sHHCZmpujXIf3jGLvr,1,181426,Lifelines,5K75llQRACqCZksVTpuit6,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,0.0723,0.404,0,0.492,1,0.565,-3.997,0.000131,2.12e-06,0.986,107.979
light escapes,6c7shcGTJA6WvhNUxg7qY0,48,226826,Collapse,5ySvLFveZH9nuZgBsHH8Pt,Dangerkids,3N7q5meGCAvpjRAr2U8OX5,0.132,0.201,1,0.135,1,0.434,-3.58,0.00155,1.44e-06,0.979,154.972
Massachusetts,0cqJbZTSTVaKKanw5az3pV,43,177379,This Is How The Wind Shifts: Addendum,78GBBwTpghgZM4Yo1ezT0k,Silverstein,1Tsag5J854qxeOo2apszug,0.0511,0.824,0,0.211,1,0.435,-3.611,3.44e-05,0.0,0.955,178.021
Bullfight,1wxatjgEEte0f0XrP1HXAj,56,275550,Bad Vibrations (Deluxe Edition),5rSgMFmmuaKQxma4bSEviU,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.109,0.249,1,0.0521,8,0.356,-3.543,0.000148,0.0,0.954,160.401
I Will Show You,0PXDfyAegyLRzQ30iJFZbR,53,191457,From Ashes to New,66JxarNXeDpRjFaKZH0GY8,From Ashes to New,4HrkLxQHZ5mgCtIVpiH5QX,0.261,0.426,0,0.341,5,0.471,-2.925,0.00133,0.0,0.95,129.989
Better Off This Way,5TtOrriDfiamVEKrls2GIT,61,206360,What Separates Me From You,2kllnMabPw1hYID0MhQRK0,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,0.0975,0.565,1,0.371,4,0.379,-3.442,9.33e-05,0.0,0.965,160.057
Your Betrayal,25GC50HslaaruyrKjdu0lP,69,291426,Fever,3q3DB4fElKDIDE2bXTLFlb,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,0.0747,0.373,0,0.0883,2,0.569,-4.41,8.07e-05,7.74e-05,0.883,134.003
Carry On,1Zdvna9Q67V5kygdO9I0im,44,203560,This Light I Hold,1JHoc7xehkMbpENGv4pbIt,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.207,0.131,0,0.21,3,0.294,-2.066,0.000329,0.0,0.974,143.842
White Tiger,0uctKVLlfFjhYRnJaDaYXM,52,203224,Younger Dreams,0pbiqnwqPsgFV8EAvGx77A,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0562,0.421,1,0.348,9,0.436,-3.929,8.55e-05,4.8e-06,0.915,162.049
Initiation,4qYCdr2DlZRWvbNpJu2pdh,40,280613,The Resistance (Deluxe Edition),3RcPaLxzCV0hAGwGCJnnss,Crown The Empire,2vKiJjsgjgqIECUyYeIVvO,0.126,0.272,0,0.574,10,0.452,-4.689,4.41e-05,0.0,0.989,135.963
Sleepwalking,0ShUX5LYFHltP8T7PxRhRm,62,230090,Sempiternal (Deluxe Edition),4dhfdOEUI4tfqwdgouFTQA,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,0.122,0.294,0,0.279,2,0.399,-3.28,0.000244,5.16e-06,0.963,148.892
Light House,2w25XNB5TAbU6c8MLkALMk,0,199787,REAL.,3MDz8wxprtb4lgu2gd7bt9,The Word Alive,1CF8aEN939swnuIZGFI7Hk,0.142,0.254,0,0.372,1,0.377,-4.621,0.000131,0.0,0.943,75.576
Scars,5Nb6txEq65b9UfeplVF2a8,1,229773,Lifelines,5K75llQRACqCZksVTpuit6,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,0.0669,0.59,1,0.106,7,0.508,-3.658,0.00012,6.95e-06,0.965,138.05
Family First,2WnxXaTRvi2nngfzfNO25f,52,194573,Genesi[s],7CsM6yKFOAn49pXVZKI0hj,"Woe, Is Me",7AzzsLSrHV9darZnK3RSDN,0.0541,0.282,1,0.667,0,0.45,-2.342,0.0413,2.7e-06,0.897,129.95
The Worst In Me,2HsYjR4rBa38aePVMWL3zb,58,229209,Bad Omens,44MsvFBCmQaIozNrcJe2XQ,Bad Omens,3Ri4H12KFyu98LMjSoij5V,0.102,0.276,0,0.311,11,0.43,-2.662,0.00109,5.5e-05,0.945,170.081
Hey Mister,3ORgbqQVR5oj2QlX1nML8l,54,235640,At Heart,0vnba3b6zUGsHoiVbtV6rO,Miss May I,2OTuoIi28WybVbVcykc237,0.125,0.0988,0,0.565,10,0.384,-3.249,3.36e-05,7.79e-05,0.992,160.038
Dance Of The Dead,2DTLOWHEdTMqE95ssGILT9,45,245760,Fragile Figures (Deluxe Edition),737Yy7uHTgfpfwA9aamDyH,Secrets,1TRVqozKc5Qk1cjwRdWBSl,0.066,0.282,0,0.309,11,0.5,-4.668,3.15e-05,0.788,0.969,125.053
The Lines,0qLMogpL6n41qhzmFJnhfS,55,227311,Disgusting,7dh7xmoU6FjAIQgrBbltXV,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.182,0.326,1,0.326,1,0.303,-2.115,0.000263,0.0,0.982,107.557
Don't Lean On Me,1X6vl2Wy5yY708C8EfRUCS,56,213866,Let The Ocean Take Me,0gJQUJxCWLw6V5IlDKarWI,The Amity Affliction,6kNKUYGn6VNGsRoXmyoDPK,0.144,0.309,1,0.183,7,0.45,-3.544,9.24e-05,0.0,0.986,141.998
This War Is Ours (The Guillotine II),1z33QOn2Hcq9SfI5pES25L,60,266733,This War Is Ours (Deluxe Edition),56a9Tuww0ddc52DHYG61Ai,Escape the Fate,5ojhEavq6altxW8fWIlLum,0.163,0.152,0,0.0759,4,0.399,-5.593,0.00838,0.0,0.955,95.498
